ㅧ|ns	<i>character</i><br><ol><li>A digraph of ㄴ (n) and ㅅ (s).</li></ol>
ㅨ|nz	<i>character</i><br><ol><li>A digraph of ㄴ (n) and ㅿ (z).</li></ol>
ㅩ|lks	<i>character</i><br><ol><li>A trigraph of ㄹ (l), ㄱ (k), and ㅅ (s).</li></ol>
ㅪ|lt	<i>character</i><br><ol><li>A digraph of ㄹ (l) and ㄷ (t).</li></ol>
ㅫ|lps	<i>character</i><br><ol><li>A trigraph of ㄹ (l), ㅂ (p), and ㅅ (s).</li></ol>
ㅬ|lz	<i>character</i><br><ol><li>A digraph of ㄹ (l) and ㅿ (z).</li></ol>
ㅭ	<i>suffix</i><br><ol><li>Post-vocalic allomorphic form of 으ᇙ〮 (-úlq, irrealis gerundive/adnominal suffix)</li></ol>
ㅮ|mp	<i>character</i><br><ol><li>A digraph of ㅁ (m) and ㅂ (p).</li></ol>
ㅰ|mz	<i>character</i><br><ol><li>A digraph of ㅁ (m) and ㅿ (z).</li></ol>
ㅱ|w	<i>character</i><br><ol><li>Used solely to transcribe the phoneme /w/ in Middle Chinese; used neither in native Middle Korean nor in Sino-Korean as actually pronounced.</li></ol>
ㅳ|pt	<i>character</i><br><ol><li>A digraph of ㅂ (p) and ㄷ (t).</li></ol>
ㅴ|psk	<i>character</i><br><ol><li>A trigraph of ㅂ (p), ㅅ (s), and ㄱ (k).</li></ol>
ㅵ|pst	<i>character</i><br><ol><li>A trigraph of ㅂ (p), ㅅ (s), and ㄷ (t).</li></ol>
ㅶ|pc	<i>character</i><br><ol><li>A digraph of ㅂ (p) and ㅈ (c).</li></ol>
ㅷ|pth	<i>character</i><br><ol><li>A digraph of ㅂ (p) and ㅌ (th).</li></ol>
ㅸ|W	<i>character</i><br><ol><li>The sound known as 가벼운비읍 (gabyeounbieup), a voiced bilabial fricative; /β/. This vanished around 1480 when /β/ became /w/.</li></ol>
