जोइ|joi|Maharastri|ಜೋಇ	<i>adj</i><br><ol><li>Devanagari script form of 𑀚𑁄𑀇</li></ol><br><i>noun</i><br><ol><li>Devanagari script form of 𑀚𑁄𑀇</li></ol>
जोइंगण|जोइंगणाअ|जोइंगणेण|जोइंगणा|जोइंगणे|जोइंगणं|जोइंगणेसु|जोइंगणेहि|जोइंगणाहिंतो|जोइंगणेहिं|जोइंगणेसुं|जोइंगणम्मि|जोइंगणाओ|जोइंगणाउ|जोइंगणाणं|जोइंगणो|joiṃgaṇa|जोइंगणाण|जोइंगणाहि|जोइंगणस्स|जोइंगणेणं	<i>noun</i><br><ol><li>Devanagari script form of 𑀚𑁄𑀇𑀁𑀕𑀡</li></ol>
णक्क|ṇakka	<i>noun</i><br><ol><li>Devanagari script form of 𑀡𑀓𑁆𑀓 (“nose; crocodile”)</li></ol>
णक्कसिरा|Sauraseni|ṇakkasirā	<i>noun</i><br><ol><li>Devanagari script form of 𑀡𑀓𑁆𑀓𑀲𑀺𑀭𑀸 (“nostril”)</li></ol>
णर|ṇara|ṇaro|णरो|𑀡𑀭𑁄	<i>noun</i><br><ol><li>Devanagari script form of 𑀡𑀭 (“man, human”)</li></ol>
णरो|ṇaro	<i>noun</i><br><ol><li>Devanagari script form of 𑀡𑀭𑁄 (nominative singular of णर (ṇara))</li></ol>
णवम|Ardhamagadhi|Jain Maharastri|ಣವಮ|ṇavama	<i>adj</i><br><ol><li>Devanagari script form of 𑀡𑀯𑀫 (“ninth”)</li></ol>
णाध|ṇādha	<i>noun</i><br><ol><li>Devanagari script form of 𑀡𑀸𑀥 (“lord, patron”)</li></ol>
णाह|ṇāha	<i>noun</i><br><ol><li>Devanagari script form of 𑀡𑀸𑀳 (“lord, patron”)</li></ol>
णिंदा|ṇiṃdā	<i>noun</i><br><ol><li>Devanagari script form of 𑀡𑀺𑀁𑀤𑀸 (“blame, censure, reviling”)</li></ol>
णिक्किय|ṇikkiya	<i>adj</i><br><ol><li>Devanagari script form of 𑀡𑀺𑀓𑁆𑀓𑀺𑀬</li></ol>
णिक्किव|ṇikkiva	<i>adj</i><br><ol><li>Devanagari script form of 𑀡𑀺𑀓𑁆𑀓𑀺𑀯</li></ol>
णिद्दा|णिद्दाओ|णिद्दे|णिद्दाण|णिद्दाणं|णिद्दाए|णिद्दाहिंतो|णिद्दाउ|णिद्दं|णिद्दाहि|णिद्दासुं|णिद्दाइ|णिद्दाहिं|णिद्दाअ|ṇiddā|णिद्दासु	<i>noun</i><br><ol><li>Devanagari script form of 𑀡𑀺𑀤𑁆𑀤𑀸</li></ol>
णिद्दोस|णिद्दोसाए|ṇiddosa|णिद्दोसस्स|णिद्दोसाहिंतो|णिद्दोसा|णिद्दोसेणं|णिद्दोसाहि|णिद्दोसेण|णिद्दोसम्मि|णिद्दोसे|णिद्दोसो|णिद्दोसाइ|णिद्दोसाइं|णिद्दोसाउ|णिद्दोसासुं|णिद्दोसेसु|णिद्दोसाण|णिद्दोसेसुं|णिद्दोसाअ|णिद्दोसासु|णिद्दोसाणं|णिद्दोसाहिं|णिद्दोसेहि|णिद्दोसेहिं|णिद्दोसं|णिद्दोसाओ	<i>adj</i><br><ol><li>Devanagari script form of 𑀡𑀺𑀤𑁆𑀤𑁄𑀲</li></ol>
णिद्ध|ṇiddha	<i>adj</i><br><ol><li>Devanagari script form of 𑀡𑀺𑀤𑁆𑀥 (“oily, smooth, juicy, wet; attached, affectionate, friendly, lovely”, alternative form of 𑀲𑀺𑀡𑀺𑀤𑁆𑀥 (siṇiddha))</li></ol>
णिम्मल|ṇimmala	<i>adj</i><br><ol><li>Devanagari script form of 𑀡𑀺𑀫𑁆𑀫𑀮</li></ol>
णिरक्खर|णिरक्खरीहिं|णिरक्खराहिं|णिरक्खरीहिंतो|णिरक्खरे|ṇirakkhara|णिरक्खरस्स|णिरक्खरेहि|णिरक्खरेहिं|णिरक्खराहिंतो|णिरक्खराहि|णिरक्खरेसुं|णिरक्खराणं|णिरक्खरीण|णिरक्खरो|णिरक्खराण|णिरक्खरि|णिरक्खराओ|णिरक्खरेणं|णिरक्खरेसु|णिरक्खराए|णिरक्खरासु|णिरक्खरीसुं|णिरक्खराअ|णिरक्खरिं|णिरक्खराइं|णिरक्खरम्मि|णिरक्खरा|णिरक्खरं|णिरक्खरीओ|णिरक्खरेण|णिरक्खराउ|णिरक्खरीणं|णिरक्खराइ|णिरक्खरीए|णिरक्खरीहि|णिरक्खरासुं|णिरक्खरी|णिरक्खरीसु	<i>adj</i><br><ol><li>Devanagari script form of 𑀡𑀺𑀭𑀓𑁆𑀔𑀭 (“foolish, stupid”)</li></ol>
णिहि|ṇihi	<i>noun</i><br><ol><li>Devanagari script form of 𑀡𑀺𑀳𑀺 (“treasure, store”)</li></ol>
णीद|Sauraseni|ṇīda	<i>adj</i><br><ol><li>Devanagari script form of 𑀡𑀻𑀤</li></ol><br><i>verb</i><br><ol><li>Devanagari script form of 𑀡𑀻𑀤</li></ol>
णेद्दा|णेद्दाए|णेद्दाओ|णेद्दाअ|णेद्दासु|णेद्दं|णेद्दाणं|णेद्दाहिंतो|णेद्दाउ|णेद्दाहि|णेद्दाण|णेद्दे|णेद्दाहिं|णेद्दासुं|ṇĕddā|णॆद्दा|णेद्दाइ	<i>noun</i><br><ol><li>Devanagari script form of 𑀡𑁂𑀤𑁆𑀤𑀸</li></ol>
तंबोलिअ|तंबोलिएहिं|तंबोलिआ|तंबोलिए|तंबोलिआण|तंबोलिआहिंतो|तंबोलिएहि|तंबोलिआहि|तंबोलिआओ|तंबोलिआणं|तंबोलिएसुं|तंबोलिएण|तंबोलिएणं|taṃbolia|तंबोलिओ|तंबोलिआउ|तंबोलिअं|तंबोलिअस्स|तंबोलिआअ|तंबोलिअम्मि|तंबोलिएसु	<i>noun</i><br><ol><li>Devanagari script form of 𑀢𑀁𑀩𑁄𑀮𑀺𑀅</li></ol>
तओ|Ardhamagadhi|tao	<i>num</i><br><ol><li>Devanagari script form of 𑀢𑀑</li></ol>
तण्हा|तण्हासुं|तण्हाअ|तण्हाए|तण्हाहिंतो|तण्हाणं|तण्हासु|तण्हं|तण्हाओ|taṇhā|तण्हाइ|तण्हे|तण्हाउ|तण्हाहिं|तण्हाण|तण्हाहि	<i>noun</i><br><ol><li>Devanagari script form of 𑀢𑀡𑁆𑀳𑀸</li></ol>
तमिस|तमिसेहिं|तमिसाहि|तमिसे|तमिसाअ|तमिसाण|तमिसं|तमिसेण|तमिसेसुं|तमिसम्मि|तमिसाइं|तमिसा|तमिसाइ|तमिसाहिंतो|तमिसाओ|tamisa|तमिसेसु|तमिसेहि|तमिसेणं|तमिसस्स|तमिसाउ|तमिसाणं	<i>noun</i><br><ol><li>Devanagari script form of 𑀢𑀫𑀺𑀲</li></ol>
